FlowCell Text Data File: 181104_setB_ribodeg_s3.csv
Software Version: 1.46A
Date: 2018-11-04
Time: 16:32:09
User: culviner

Experiment name: 181104_setB_ribodeg

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35 rpm
Gradient: sucrose 5.0% to 20.0% v/v
Time: 4 hours
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: .3 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 25.00

*** SCANNING SETTINGS ***
Scanning mode: DUAL UV OD
Channel A (LED1) Wavelength: 260 nm
Channel B (LED2) Wavelength: 280 nm
Sensitivity: 0
Integration time: 200 ms
LED1 (260 nm) On Time: 8 ms
PD2 (280 nm) On Time: 4 ms
Sample A Zero: 614608
Source A Zero: 57195.6
Sample B Zero: 889347.4
Source B Zero: 74895.4

Data Columns:
SampleA, SourceA, SampleB, SourceB, Position, AbsA, AbsB, ratioA/B, Fraction Number, Fraction Volume (ml)
488844, 57124, 709658, 74889, 73.64, 0.465874, 0.454759, 1.024443, , 
489943, 57070, 710959, 74887, 73.68, 0.459344, 0.451013, 1.018473, , 
491660, 57067, 713297, 74892, 73.72, 0.452079, 0.444530, 1.016982, , 
492913, 57063, 715158, 74881, 73.76, 0.446728, 0.438982, 1.017644, , 
494630, 57090, 717517, 74886, 73.80, 0.440580, 0.432479, 1.018733, , 
496339, 57084, 719822, 74904, 73.84, 0.433308, 0.426499, 1.015966, , 
497177, 57061, 721125, 74902, 73.88, 0.429032, 0.422800, 1.014740, , 
498877, 57088, 723649, 74918, 73.92, 0.423015, 0.416188, 1.016406, , 
500184, 57064, 725529, 74895, 73.96, 0.416802, 0.410339, 1.015749, , 
501824, 57062, 727640, 74895, 74.00, 0.410032, 0.404483, 1.013719, , 
503732, 57064, 730194, 74898, 74.04, 0.402339, 0.397501, 1.012170, , 
505145, 57092, 731851, 74904, 74.08, 0.397611, 0.393094, 1.011491, , 
506656, 57102, 734122, 74899, 74.13, 0.391858, 0.386715, 1.013301, , 
508442, 57109, 736537, 74911, 74.16, 0.384909, 0.380418, 1.011806, , 
510039, 57108, 738371, 74928, 74.21, 0.378457, 0.375862, 1.006902, , 
512805, 57177, 742029, 74945, 74.25, 0.369861, 0.366359, 1.009560, , 
514054, 57165, 743875, 74910, 74.31, 0.364454, 0.360409, 1.011223, , 
515433, 57139, 745590, 74893, 74.35, 0.358042, 0.355310, 1.007688, , 
516663, 57140, 747298, 74914, 74.39, 0.353201, 0.351263, 1.005516, , 
518376, 57157, 749901, 74935, 74.43, 0.347037, 0.344819, 1.006430, , 
519230, 57145, 751122, 74909, 74.47, 0.343239, 0.340841, 1.007036, , 
520836, 57158, 753420, 74923, 74.51, 0.337385, 0.335060, 1.006939, , 
522508, 57188, 755561, 74932, 74.55, 0.331901, 0.329583, 1.007034, , 
